TargetID	ProbeID	1377192003_A.AVG_Signal	1377192003_A.Detection Pval	1377192003_B.AVG_Signal	1377192003_B.Detection Pval	1377192003_C.AVG_Signal	1377192003_C.Detection Pval	1377192003_D.AVG_Signal	1377192003_D.Detection Pval	1377192003_E.AVG_Signal	1377192003_E.Detection Pval	1377192003_F.AVG_Signal	1377192003_F.Detection Pval	1377192004_A.AVG_Signal	1377192004_A.Detection Pval	1377192004_B.AVG_Signal	1377192004_B.Detection Pval	1377192004_C.AVG_Signal	1377192004_C.Detection Pval	1377192004_D.AVG_Signal	1377192004_D.Detection Pval	1377192004_E.AVG_Signal	1377192004_E.Detection Pval	1377192004_F.AVG_Signal	1377192004_F.Detection Pval	1377192007_A.AVG_Signal	1377192007_A.Detection Pval	1377192007_B.AVG_Signal	1377192007_B.Detection Pval	1377192007_C.AVG_Signal	1377192007_C.Detection Pval	1377192007_D.AVG_Signal	1377192007_D.Detection Pval	1377192007_E.AVG_Signal	1377192007_E.Detection Pval	1377192007_F.AVG_Signal	1377192007_F.Detection Pval	1377192008_A.AVG_Signal	1377192008_A.Detection Pval	1377192008_B.AVG_Signal	1377192008_B.Detection Pval	1377192008_C.AVG_Signal	1377192008_C.Detection Pval	1377192008_D.AVG_Signal	1377192008_D.Detection Pval	1377192008_E.AVG_Signal	1377192008_E.Detection Pval	1377192008_F.AVG_Signal	1377192008_F.Detection Pval	1377192013_A.AVG_Signal	1377192013_A.Detection Pval	1377192013_B.AVG_Signal	1377192013_B.Detection Pval	1377192013_C.AVG_Signal	1377192013_C.Detection Pval	1377192013_D.AVG_Signal	1377192013_D.Detection Pval	1377192013_E.AVG_Signal	1377192013_E.Detection Pval	1377192013_F.AVG_Signal	1377192013_F.Detection Pval	1377192014_A.AVG_Signal	1377192014_A.Detection Pval	1377192014_B.AVG_Signal	1377192014_B.Detection Pval	1377192014_C.AVG_Signal	1377192014_C.Detection Pval	1377192014_D.AVG_Signal	1377192014_D.Detection Pval	1377192014_E.AVG_Signal	1377192014_E.Detection Pval	1377192014_F.AVG_Signal	1377192014_F.Detection Pval	1377192019_A.AVG_Signal	1377192019_A.Detection Pval	1377192019_B.AVG_Signal	1377192019_B.Detection Pval	1377192019_C.AVG_Signal	1377192019_C.Detection Pval	1377192019_D.AVG_Signal	1377192019_D.Detection Pval	1377192019_E.AVG_Signal	1377192019_E.Detection Pval	1377192019_F.AVG_Signal	1377192019_F.Detection Pval	1377192020_A.AVG_Signal	1377192020_A.Detection Pval	1377192020_B.AVG_Signal	1377192020_B.Detection Pval	1377192020_C.AVG_Signal	1377192020_C.Detection Pval	1377192020_D.AVG_Signal	1377192020_D.Detection Pval	1377192020_E.AVG_Signal	1377192020_E.Detection Pval	1377192020_F.AVG_Signal	1377192020_F.Detection Pval
negative	1740300	87.75462	0.1064356	72.25593	0.3539604	70.96014	0.2518564	73.66968	0.08601485	65.08009	0.1924505	67.1219	0.2097772	73.80251	0.697401	78.18554	0.3125	62.48399	0.4907178	84.29757	0.1918317	90.30856	0.06559406	72.27222	0.2351485	67.32619	0.4795792	77.22929	0.2654703	80.70729	0.2920792	72.94382	0.4931931	71.18458	0.4412129	79.40965	0.2425743	74.71644	0.322401	76.95956	0.2858911	75.22268	0.4467822	73.86994	0.4003713	78.15655	0.3564357	65.48674	0.6936881	78.84856	0.509901	79.04736	0.227104	83.22426	0.1231436	82.45822	0.1175743	77.50745	0.3384901	72.8614	0.4603961	80.08134	0.3267327	74.32449	0.6101485	62.69583	0.7902228	87.90833	0.1095297	105.6255	0.3539604	92.94447	0.2147277	99.51162	0.2209158	87.56165	0.3836634	95.57001	0.1367574	75.16688	0.5983911	86.19037	0.1311881	92.91689	0.1534653	68.76235	0.6695545	77.25511	0.4288366	71.34151	0.5668317	75.95647	0.4164604	82.4976	0.2815594	79.77699	0.3558168
negative	106110471	70.79204	0.5179455	69.2168	0.4554456	61.98584	0.5748762	48.33068	0.8292079	47.61589	0.8100247	49.0598	0.8440594	81.74915	0.4220297	67.15353	0.7085396	59.30341	0.6386139	74.76598	0.4758663	68.64523	0.5266089	55.45993	0.8230198	65.37336	0.5556931	67.3298	0.6132426	74.35577	0.4826733	72.96684	0.4919555	68.51303	0.5402228	62.17064	0.8069307	76.81455	0.2648515	64.94472	0.7017327	65.98578	0.779703	65.50336	0.7153465	64.95179	0.8075495	70.6311	0.5061881	76.2142	0.5983911	65.9622	0.6875	68.02373	0.5154703	59.41882	0.7840347	74.95227	0.4127475	63.34086	0.7945545	73.33461	0.552599	75.9843	0.5371287	63.06384	0.7735149	69.09448	0.5934406	105.7455	0.3496287	81.78573	0.5266089	85.56147	0.5563119	76.93317	0.7233911	70.89335	0.7363861	80.62748	0.434406	65.28365	0.6454208	76.77458	0.5092822	68.97818	0.6590347	71.40669	0.654703	76.64679	0.3737624	71.89063	0.5581683	76.33949	0.4851485	71.78315	0.6361386
negative	6110471	79.03074	0.2506188	73.39224	0.3137376	73.51295	0.2011139	59.36848	0.4009901	56.22808	0.4659654	61.14256	0.3855198	88.52409	0.2289604	79.25007	0.2790841	64.23093	0.4306931	81.62355	0.2481436	71.13235	0.4325495	75.98012	0.1627475	71.29178	0.3434406	77.9715	0.2469059	86.82576	0.1726485	87.9234	0.1410891	79.11408	0.220297	83.60242	0.1695545	91.96654	0.06992574	86.59492	0.1169554	74.98811	0.4517327	82.70963	0.1621287	78.33539	0.3527228	79.51095	0.2487624	94.05532	0.1324257	79.9164	0.2097772	75.61537	0.2592822	87.35675	0.07920792	83.00156	0.1949257	76.53958	0.3440594	73.83287	0.5303218	80.03699	0.3935643	81.24274	0.1763614	83.24301	0.1670792	108.0662	0.2933168	95.57181	0.1670792	91.39806	0.3954208	93.83917	0.2444307	83.18474	0.3545792	83.71099	0.342203	80.06966	0.220297	85.49998	0.2809406	81.98958	0.2221535	83.28379	0.2518564	70.99859	0.5798267	85.69824	0.1639851	90.35159	0.1410891	83.38564	0.2629951
negative	103610711	79.47581	0.2351485	78.57423	0.1813119	61.39312	0.6014851	63.67472	0.2636138	62.36142	0.2506188	57.05508	0.5538366	89.6041	0.207302	71.69661	0.532797	52.60693	0.8681931	69.7378	0.6751238	77.3771	0.230198	65.19386	0.4517327	66.36411	0.5185643	69.53777	0.5259901	80.60758	0.2951733	77.45488	0.3595297	78.13566	0.25	69.0732	0.5767327	65.39891	0.677599	82.5972	0.1689356	79.54879	0.3236386	81.55633	0.1837871	73.5639	0.5080445	76.95345	0.3075495	79.57375	0.4851485	79.81015	0.2128713	76.48431	0.2431931	72.21956	0.3397277	81.98438	0.2141089	74.98874	0.3886138	72.16998	0.6027228	90.0365	0.144802	78.3112	0.2431931	73.3436	0.4288366	117.6469	0.1324257	93.1092	0.2091584	97.65841	0.2555693	86.0416	0.4337871	83.76102	0.3391089	98.88309	0.1039604	77.02328	0.2840346	93.06561	0.1516089	80.30983	0.2592822	88.76101	0.144802	77.90654	0.3391089	73.75523	0.4907178	81.99	0.2957921	86.41161	0.2054455
negative	3610711	81.64993	0.1955446	79.38651	0.1720297	69.99685	0.2759901	67.60404	0.1763614	61.46891	0.2846535	66.08624	0.2345297	93.33746	0.1509901	93.136	0.07116336	66.94878	0.3329208	78.134	0.355198	88.57806	0.07611386	68.12324	0.3545792	72.4874	0.3131188	86.68513	0.1101485	86.03028	0.1819307	76.67085	0.3836634	79.87045	0.2066832	84.52348	0.157797	73.50337	0.3644802	80.27751	0.2091584	80.16096	0.3056931	78.95318	0.2431931	86.46045	0.1726485	77.2888	0.2957921	86.45033	0.2673267	92.36165	0.06930693	82.02834	0.1429455	84.1697	0.1002475	80.85087	0.2419554	75.10465	0.3861386	102.3521	0.0470297	92.32777	0.1107673	88.67488	0.08601485	88.45013	0.1033416	102.8089	0.417698	93.9062	0.1936881	104.4281	0.1559406	94.97009	0.2233911	83.20687	0.3533416	112.3085	0.04022277	75.11615	0.3341584	91.19112	0.1794554	81.7578	0.227104	86.38064	0.1844059	85.6902	0.1664604	78.07806	0.3397277	86.18991	0.210396	89.54935	0.1559406
negative	5050603	59.42274	0.894802	57.49424	0.8737624	59.88545	0.6559406	44.53371	0.9164604	45.16183	0.8842822	45.60817	0.9183168	73.46487	0.7147277	52.52565	0.9876238	47.99771	0.9436881	65.43153	0.8353961	58.96015	0.8644802	51.32383	0.9164604	57.93591	0.8329208	54.58464	0.9436881	68.61958	0.6943069	58.50429	0.9325495	61.86147	0.7933168	66.51855	0.6670792	58.22822	0.9040841	58.17272	0.8960396	56.77607	0.9659653	67.95635	0.6175743	62.97792	0.8558168	56.91729	0.9195545	58.72485	0.9845297	53.8455	0.967203	61.89583	0.7735149	60.84694	0.7370049	62.16236	0.8787129	63.7491	0.7803218	72.94511	0.5655941	62.29111	0.9480198	63.0223	0.7747525	56.87438	0.9257426	80.88477	0.9616337	77.71041	0.6714109	68.5612	0.9566832	68.27007	0.9127475	80.76321	0.427599	75.77235	0.5792079	63.54123	0.7048267	74.93423	0.5600247	65.24788	0.8013614	72.16795	0.6299505	60.59388	0.9071782	62.45787	0.8842822	60.12819	0.9548267	64.7122	0.8409653
negative	105050603	60.51324	0.8712871	56.56223	0.8941832	48.16593	0.9597772	47.64778	0.8533416	45.34857	0.8774753	43.86541	0.9449257	64.70923	0.9313119	54.16445	0.9764851	48.8871	0.9337871	70.60192	0.6404703	56.46787	0.9238861	59.07471	0.6806931	45.3942	0.9962871	61.89283	0.7902228	52.22584	0.990099	55.01818	0.967203	54.49276	0.9517327	50.22633	0.9870049	52.36431	0.9746287	47.1714	0.9956683	57.96249	0.9461634	50.00222	0.9913366	54.95031	0.9771039	44.54262	0.9987624	67.71709	0.8681931	53.77626	0.9678218	52.31113	0.967203	57.55012	0.8483911	60.4573	0.9121287	54.34314	0.9709159	56.90202	0.9764851	70.5976	0.7431931	51.6794	0.9894802	52.69146	0.9764851	82.96069	0.9381188	69.07555	0.9009901	72.87473	0.8972772	57.55783	0.9919555	62.20831	0.9294555	59.81623	0.9504951	59.56816	0.8279703	61.06219	0.9344059	55.95591	0.9771039	53.9347	0.9944307	62.30377	0.8799505	58.9507	0.9455445	67.67114	0.8149753	67.55516	0.7716584
negative	5360609	71.65715	0.4789604	59.16709	0.8298267	66.82616	0.3774753	60.50369	0.3558168	64.79693	0.1992574	67.32893	0.2042079	85.11485	0.3180693	78.05698	0.3162129	69.55187	0.2543317	75.40641	0.4480198	68.88746	0.5173267	66.469	0.4133663	63.54688	0.6225247	72.54478	0.4059406	78.88445	0.342203	84.62547	0.1912129	69.0096	0.5216584	67.76722	0.6237624	64.71141	0.7110149	69.61358	0.5272277	81.51242	0.2685643	68.43372	0.6002475	75.65633	0.4350247	63.67661	0.7586634	86.39948	0.2685643	64.15697	0.7407178	66.88844	0.5705445	62.33874	0.6806931	73.65826	0.4641089	65.22395	0.7444307	68.99376	0.7190594	75.07327	0.5785891	68.02148	0.5860149	68.03601	0.6361386	95.75472	0.6379951	69.74992	0.8917079	86.0814	0.5396039	83.55503	0.5167079	75.64903	0.5940594	72.40036	0.6912129	65.01878	0.6540841	72.11866	0.6584159	74.48816	0.4412129	71.62678	0.6491337	75.35575	0.4189357	68.55211	0.6930693	76.61259	0.4733911	79.54985	0.3644802
negative	105360609	75.79488	0.3403465	70.1133	0.4288366	67.53137	0.355198	58.50204	0.4368812	66.23801	0.1689356	67.08919	0.2110149	80.71348	0.4554456	71.8617	0.5266089	72.53685	0.1788366	82.72594	0.2233911	78.84867	0.1998762	68.67165	0.3341584	66.54355	0.5123762	75.63661	0.3162129	78.53397	0.3582921	77.75225	0.3508663	74.42506	0.3465346	74.29745	0.3917079	70.08171	0.4888614	73.42989	0.3842822	76.84071	0.4009901	65.89827	0.697401	80.88265	0.2790841	72.52415	0.4486386	75.9805	0.6107673	70.19286	0.5006188	64.50546	0.6757426	73.53027	0.309406	77.96675	0.3267327	67.77734	0.6633663	83.28772	0.2518564	73.68565	0.6392327	73.43989	0.3774753	73.54954	0.4189357	102.9251	0.4158416	76.8122	0.6998762	93.62167	0.342203	92.0274	0.2871287	84.35309	0.3217822	77.53603	0.5222772	71.27604	0.4424505	73.52717	0.6107673	70.19891	0.6181931	74.81341	0.5142327	73.64777	0.4826733	70.57581	0.6095297	72.75483	0.6262376	77.91452	0.4090346
negative	105290113	97.75181	0.05321782	80.21017	0.1627475	89.31015	0.04269802	64.51461	0.2382426	70.49578	0.09715346	73.60861	0.1033416	93.90987	0.1429455	90.96048	0.08663366	74.95648	0.1274752	80.62881	0.2815594	84.54871	0.1138614	82.20641	0.08539604	92.50544	0.05321782	97.61571	0.04826733	92.39165	0.0990099	88.51411	0.1324257	89.48333	0.08230198	92.18162	0.09158416	84.56109	0.1318069	85.2403	0.1330446	92.46117	0.102104	78.11382	0.2617574	84.67765	0.200495	89.33101	0.102104	89.31355	0.2085396	88.29537	0.09096535	82.7747	0.1305693	82.04408	0.125	92.66903	0.07549505	93.47659	0.06992574	90.01409	0.1280941	93.987	0.09777228	84.15345	0.1311881	79.25423	0.2363861	125.7439	0.07982673	101.893	0.09777228	121.8278	0.04641089	131.2581	0.02227723	110.1582	0.04455446	99.25784	0.09962871	107.9127	0.02351485	112.6422	0.03155941	83.5695	0.1899752	94.68467	0.08787129	87.03002	0.1435644	99.02268	0.04826733	96.43022	0.08292079	89.35429	0.1590347
negative	5290113	81.92077	0.1856436	78.98383	0.1769802	82.81021	0.08230198	63.71104	0.2611386	54.8726	0.5309406	57.60879	0.5334159	92.2951	0.1652228	87.50841	0.1225248	61.76451	0.5204208	85.43182	0.174505	80.56075	0.1670792	67.32263	0.3805693	79.01357	0.177599	99.21484	0.04455446	94.20033	0.0884901	88.04845	0.1386139	87.24824	0.1014851	84.93597	0.1509901	80.01233	0.2048267	84.2957	0.144802	90.20022	0.1231436	81.28767	0.1887376	94.13554	0.0884901	88.72723	0.1064356	85.74265	0.2846535	83.88305	0.1373762	67.02278	0.5618812	84.14507	0.1014851	82.05581	0.2122525	98.58316	0.04764852	82.99143	0.2568069	87.33376	0.1955446	80.94322	0.1856436	90.51411	0.08539604	110.8152	0.2388614	99.42185	0.115099	118.9479	0.05507426	111.3655	0.07054456	103.0579	0.07425743	99.05705	0.1027228	98.9455	0.04517327	110.8543	0.03836634	88.20574	0.1274752	92.87574	0.102104	89.85319	0.1058168	93.20897	0.07673267	93.18442	0.1107673	87.85494	0.1800743
negative	104590253	78.86127	0.2561881	80.77621	0.154703	61.11837	0.6132426	47.53671	0.8558168	53.68792	0.5742574	50.83527	0.7964109	97.60698	0.1064356	69.51452	0.6212871	62.82965	0.4740099	83.69083	0.2048267	68.2491	0.5414604	58.64472	0.6992574	76.57094	0.2233911	77.12515	0.2679456	76.3398	0.4164604	77.64508	0.3558168	75.88357	0.3075495	78.66683	0.2623762	79.20068	0.2221535	79.17051	0.2363861	85.95139	0.1813119	90.40982	0.09220297	87.21212	0.1633663	79.96666	0.2407178	93.32748	0.1373762	75.90334	0.3050742	82.98222	0.1274752	82.53693	0.1169554	88.50017	0.1064356	85.38034	0.1435644	86.92309	0.177599	87.90633	0.1813119	84.31081	0.1280941	80.74077	0.2054455	112.0473	0.2134901	104.8379	0.08230198	104.2293	0.1571782	109.1201	0.08044554	109.9308	0.04579208	79.65179	0.4634901	93.11732	0.07178218	96.89484	0.1089109	82.74497	0.2054455	81.98123	0.2846535	79.79185	0.2846535	81.52913	0.2438119	88.90596	0.1596535	92.83636	0.115099
negative	4590253	89.91805	0.09096535	74.33928	0.2821782	73.96841	0.1912129	61.33986	0.3298267	55.47892	0.5024753	55.70369	0.6200495	93.55116	0.1466584	87.84119	0.1169554	59.56233	0.6305693	91.90443	0.09405941	80.31388	0.1701733	70.74436	0.2772277	78.90964	0.1813119	85.70026	0.1256188	89.36463	0.1311881	88.96066	0.1256188	82.85649	0.157797	93.78151	0.07673267	78.65744	0.2326733	85.42304	0.1318069	81.47807	0.269802	87.08382	0.1089109	84.56826	0.2048267	83.25104	0.1720297	88.86771	0.217203	78.06983	0.2493812	81.27678	0.1559406	76.60016	0.227104	86.08405	0.1404703	81.69373	0.2153465	85.39581	0.2079208	83.72459	0.2790841	84.99109	0.1212871	89.44538	0.09715346	116.9128	0.1429455	101.763	0.09962871	135.7494	0.0259901	121.9082	0.03898515	99.39752	0.105198	122.9581	0.02289604	98.45269	0.0470297	111.2211	0.03527228	89.26776	0.1107673	92.23635	0.1101485	82.56354	0.2264851	80.53781	0.2679456	104.9305	0.04393565	100.4525	0.06745049
negative	4920286	61.3229	0.8483911	63.34403	0.6720297	71.56244	0.2438119	53.78023	0.6299505	56.08453	0.4733911	61.35273	0.3762376	77.61403	0.5625	69.23856	0.6311881	55.41499	0.7933168	70.50159	0.6472772	63.35425	0.7351485	65.82464	0.4350247	67.80939	0.4622525	68.87925	0.5488861	69.55383	0.657797	65.43462	0.7530941	61.29255	0.8106436	66.89217	0.6528465	65.68393	0.6658416	66.38544	0.6472772	64.61005	0.8254951	66.80452	0.6633663	65.61587	0.7883663	75.58449	0.3434406	66.57462	0.8960396	66.48752	0.6683168	68.5141	0.4975247	55.93304	0.8861386	70.80488	0.5655941	58.43244	0.9195545	64.69493	0.8570545	68.94232	0.7957921	63.35801	0.7642327	69.97213	0.542698	85.54618	0.8985149	87.68267	0.3384901	77.55038	0.7933168	73.16955	0.8248762	77.48452	0.5402228	66.70088	0.8527228	65.95505	0.625	74.05516	0.5909653	54.89563	0.9839109	68.72097	0.7530941	68.97216	0.6540841	56.06527	0.9733911	72.30152	0.6417079	67.6796	0.7642327
negative	102810176	65.68524	0.717203	72.02235	0.3607673	61.9409	0.5773515	59.42131	0.3978961	67.44827	0.1392327	64.0845	0.2871287	81.04161	0.4443069	79.34593	0.2753713	68.40443	0.2858911	74.95189	0.4690594	67.72252	0.5643564	74.00529	0.1918317	67.91539	0.4548267	71.56401	0.4424505	73.75777	0.5080445	76.63494	0.3842822	73.66118	0.3632426	73.83887	0.4096535	74.70265	0.3236386	70.40736	0.4962871	78.97702	0.3415841	70.48497	0.5173267	72.52957	0.5470297	73.9914	0.3960396	84.76286	0.3106436	66.15509	0.6806931	62.19409	0.7617574	67.73843	0.4876238	83.88096	0.1819307	69.67177	0.5792079	74.30466	0.5117574	78.72772	0.4387376	69.44904	0.5253713	72.90689	0.4480198	89.53495	0.8180693	91.48376	0.2444307	97.27592	0.2636138	108.0663	0.0884901	91.89243	0.177599	85.11398	0.3050742	67.13995	0.5810643	76.2952	0.519802	62.35958	0.8756188	81.10419	0.302599	68.81887	0.6608911	77.49058	0.3632426	73.99703	0.5767327	72.27605	0.6200495
negative	2810176	66.39902	0.6825495	63.09812	0.6788366	63.91618	0.4857673	53.74883	0.6330445	51.53305	0.6540841	54.26488	0.6738861	77.67022	0.5612624	58.33847	0.9424505	61.56337	0.532797	67.94418	0.7407178	66.43534	0.6126238	52.98571	0.8855198	72.02576	0.3217822	66.6786	0.634901	74.32819	0.4839109	62.65055	0.8378713	61.50809	0.8044555	60.60727	0.855198	75.66	0.2957921	63.33779	0.7568069	69.62723	0.6435643	67.86664	0.6194307	67.28938	0.7295792	72.63206	0.4424505	66.55874	0.8966584	75.08266	0.3347772	79.37441	0.1825495	54.56531	0.9127475	71.63332	0.5321782	64.05357	0.7741337	84.63325	0.2209158	71.22411	0.7190594	68.51418	0.5631188	71.5547	0.4882426	101.0329	0.4709159	67.57187	0.9257426	83.38151	0.6107673	88.594	0.3601485	87.44713	0.2543317	76.23837	0.5575495	63.60284	0.7023515	72.14061	0.6571782	76.98134	0.355198	69.50546	0.7295792	68.43967	0.6763614	76.82683	0.3861386	64.8583	0.8830445	71.28172	0.6503713
negative	2690605	83.89324	0.1540842	79.32752	0.1726485	77.16704	0.1355198	64.04729	0.2506188	70.80001	0.09158416	70.14571	0.1509901	84.72521	0.3304456	81.79378	0.2209158	65.15179	0.3904703	74.43288	0.4863862	80.09492	0.1738861	84.70515	0.06559406	78.28407	0.1893564	93.20435	0.06868812	85.1709	0.1986386	95.95551	0.06621287	78.49821	0.2363861	90.88177	0.102104	86.18011	0.1095297	89.49924	0.09344059	83.26861	0.2314356	94.69855	0.05816832	96.90009	0.07549505	87.42455	0.1181931	98.73224	0.09344059	78.59852	0.237005	76.78203	0.2320545	82.09618	0.1231436	83.97832	0.177599	76.04736	0.3589109	76.22243	0.4467822	84.05907	0.2648515	92.83968	0.06126238	70.0556	0.5389851	110.7744	0.2413366	91.44663	0.2450495	91.86247	0.384901	95.76759	0.210396	74.13823	0.6386139	90.07876	0.2110149	82.03702	0.1875	89.78711	0.2017327	84.21705	0.1819307	91.36136	0.1181931	102.4506	0.03898515	92.8606	0.07920792	89.19187	0.1553218	92.80278	0.1163366
negative	102690605	84.20162	0.1516089	77.33977	0.2035891	76.66129	0.144802	63.99173	0.253094	59.06284	0.3533416	67.82211	0.1967822	86.36232	0.282797	85.17296	0.1584158	69.35681	0.2592822	76.5564	0.4102723	75.50259	0.2877475	84.86238	0.06435644	80.34013	0.1540842	91.43961	0.07920792	74.78686	0.4678218	86.49488	0.157797	78.53966	0.2357673	98.09634	0.05074257	76.4402	0.2778465	79.96945	0.2178218	87.78548	0.1534653	85.18252	0.1287129	81.1578	0.2716584	80.14696	0.2308168	93.96166	0.1342822	81.28972	0.1837871	86.21876	0.09158416	80.34429	0.1472772	84.98897	0.1621287	83.99895	0.1689356	83.01937	0.2555693	87.86172	0.1837871	78.57366	0.2376238	79.89098	0.2209158	114.1684	0.1726485	86.83892	0.365099	101.231	0.1936881	90.11118	0.3285891	85.64853	0.2914604	95.42061	0.1355198	92.25318	0.07611386	98.46545	0.09344059	82.39525	0.2147277	83.86941	0.2407178	90.60674	0.09962871	86.22457	0.1534653	94.71051	0.09467822	94.9738	0.09529703
negative	2850592	68.69028	0.5971535	71.53556	0.3762376	60.92844	0.6200495	53.6962	0.6361386	53.9706	0.5649753	53.92339	0.6844059	84.26373	0.3428218	76.31213	0.3644802	68.41306	0.2852723	80.0526	0.2976485	78.62962	0.2048267	67.45057	0.3756188	71.3864	0.3391089	66.50845	0.6392327	70.3667	0.6342822	81.11991	0.2648515	75.8867	0.3069307	71.92944	0.4696782	72.0024	0.4158416	72.95947	0.3978961	76.03048	0.4238862	70.83745	0.5006188	71.72556	0.5798267	74.64532	0.3731436	80.86815	0.434406	76.84523	0.2784654	75.84132	0.2561881	74.24221	0.2908416	64.81244	0.8001238	74.89713	0.3917079	74.0042	0.5247525	83.51047	0.2865099	66.3113	0.6534653	75.55016	0.3490099	102.4779	0.4257426	86.54557	0.3743812	90.41971	0.4207921	101.4243	0.1417079	81.65131	0.4028465	84.25154	0.3254951	77.91016	0.2617574	79.31512	0.4436881	71.78871	0.5544555	78.6891	0.3737624	66.62251	0.7530941	71.20437	0.5853961	78.09469	0.4245049	83.32449	0.2642327
negative	102850592	82.70683	0.1738861	74.10144	0.2908416	62.5238	0.5563119	64.29464	0.2450495	61.03913	0.2933168	63.9204	0.2939357	84.9094	0.3236386	89.42843	0.1027228	72.45609	0.1831683	82.86623	0.217203	81.13115	0.1621287	69.97137	0.2951733	70.87926	0.3521039	79.18334	0.2283416	83.54292	0.2252475	75.52148	0.4127475	87.65278	0.09777228	79.31166	0.2450495	82.4444	0.1621287	81.99873	0.1782178	81.6407	0.2654703	78.15673	0.2605198	85.43291	0.1893564	83.89497	0.1615099	81.05552	0.4263614	73.37516	0.3917079	71.95885	0.3688119	77.5839	0.2017327	80.65295	0.2475248	69.90082	0.5693069	79.78912	0.3372525	78.90654	0.4337871	75.2524	0.3242574	69.43934	0.5668317	116.5801	0.1460396	94.03561	0.1918317	94.91985	0.3186881	86.79559	0.4139852	86.24286	0.2747525	86.08292	0.2858911	70.98774	0.4511138	78.86179	0.4535891	83.40277	0.1930693	90.72427	0.1256188	78.8865	0.3081683	76.90494	0.3818069	91.78011	0.1243812	89.03686	0.164604
negative	107000373	73.76214	0.4034654	77.38724	0.2029703	63.10487	0.5253713	60.99918	0.3409654	56.38451	0.4579208	57.01377	0.5556931	86.32269	0.2846535	72.04207	0.519802	59.58588	0.6280941	78.05166	0.3589109	66.59554	0.6058168	59.42554	0.6689357	69.01827	0.4090346	71.05891	0.4696782	83.29356	0.2289604	70.58746	0.5792079	68.13037	0.5637376	67.59801	0.6305693	72.29738	0.4065594	72.28835	0.4220297	74.46342	0.4715346	71.07855	0.4913366	80.74239	0.2865099	72.60619	0.4430693	81.7028	0.4040841	67.48737	0.6237624	61.87899	0.7741337	62.18898	0.6862624	66.77307	0.7240099	69.32816	0.595297	66.70696	0.7914604	73.8652	0.6311881	65.4894	0.6844059	70.59551	0.519802	90.23108	0.8038366	87.20608	0.3514852	82.82555	0.6287129	78.11671	0.6930693	84.04602	0.3298267	75.2533	0.5959159	63.73141	0.6992574	69.80309	0.7308168	76.99695	0.3539604	78.93781	0.3632426	75.87576	0.4022277	75.34024	0.434406	67.60812	0.8180693	73.87845	0.5513614
negative	102340563	79.20954	0.2444307	72.73972	0.3366337	72.01974	0.2314356	67.2352	0.1837871	70.83836	0.09096535	75.05144	0.08353961	83.27792	0.3688119	76.25715	0.3657178	80.45033	0.06930693	73.53966	0.5253713	68.45961	0.5358911	68.28784	0.345297	65.18266	0.5643564	76.71222	0.2821782	80.71909	0.2902228	79.53463	0.3038366	71.99026	0.4183168	84.0173	0.1627475	76.74979	0.2679456	82.60821	0.1683168	89.82862	0.1274752	77.2441	0.2858911	90.54621	0.1268564	83.16792	0.1738861	86.27387	0.2704208	82.26499	0.167698	72.19511	0.3564357	69.33046	0.4232673	82.41153	0.2054455	81.81482	0.2128713	78.06246	0.384901	89.41976	0.1565594	81.9236	0.164604	76.19207	0.322401	119.8803	0.1181931	95.30733	0.1701733	96.31738	0.2846535	94.0918	0.2413366	84.49815	0.3199258	96.34318	0.1256188	83.03607	0.1695545	96.86849	0.1095297	86.97485	0.1417079	84.85318	0.2209158	78.47395	0.3217822	85.94569	0.1584158	76.28976	0.4876238	92.53837	0.1181931
negative	2340563	66.55725	0.6763614	65.14958	0.6070545	63.72808	0.4956683	57.59751	0.4727723	55.27314	0.5142327	53.63581	0.6949257	67.01159	0.8898515	64.77276	0.7908416	57.79982	0.7011139	68.01884	0.7376238	58.88932	0.8669555	60.99472	0.6107673	56.39664	0.8743812	62.43733	0.7728961	74.82734	0.4653465	64.82992	0.7735149	57.27356	0.9084159	67.56581	0.6330445	69.30324	0.5160891	64.74096	0.707302	71.10224	0.5866337	68.56895	0.595297	69.23636	0.6584159	61.49778	0.8217822	73.13023	0.7011139	59.08036	0.8892327	65.37614	0.6367574	61.43137	0.7103961	65.21046	0.7834159	79.51191	0.2654703	72.37022	0.5903465	63.42895	0.9294555	66.97746	0.6311881	69.30724	0.5761139	95.81143	0.6367574	83.15399	0.4876238	83.45405	0.6076733	84.56091	0.4876238	79.94129	0.4566832	81.55378	0.4053218	74.25256	0.3601485	76.70551	0.5117574	70.73893	0.5959159	75.01177	0.5080445	72.00298	0.5439357	71.07413	0.5909653	76.61685	0.4727723	66.17899	0.8069307
